Cluster Id	Dataset Id	Feature Id	Mono Mass	NET	Drift Time	charge
12433	45	3185	1144.623635	0.256558251	16.57467	3
12433	45	3186	1144.635645	0.243040823	16.6462	3
12433	46	3291	1144.627203	0.243628695	16.7123	3
12433	46	3292	1144.627253	0.23701994	16.69538	3
12433	47	3131	1144.627063	0.246913664	16.64152	3
12433	47	3132	1144.633023	0.240826008	16.59065	3
12433	48	3286	1144.629713	0.248990272	16.68203	3
12433	48	3287	1144.632313	0.243175631	16.6675	3
12433	49	3229	1144.624972	0.254629132	16.7021	3
12433	49	3230	1144.634042	0.241099119	16.69938	3
12433	50	3317	1144.628496	0.240757211	16.74043	3
12433	50	3318	1144.628527	0.246919176	16.69752	3
12433	51	2928	1144.631976	0.247368904	16.72332	3
12433	51	2929	1144.633746	0.242263711	16.72367	3
12433	52	3133	1144.625307	0.249976464	16.77567	3
12433	52	3134	1144.632857	0.243837555	16.74101	3
12433	52	3135	1144.633707	0.257869346	16.73799	3
12433	53	3115	1144.630457	0.245078098	16.6501	3
12433	53	3116	1144.637156	0.257709073	16.79186	3
12433	54	2632	1144.620001	0.241939695	16.66297	3
12433	54	2633	1144.625541	0.252518056	16.75749	3
12433	55	3095	1144.625601	0.239451454	16.6677	3
12433	55	3096	1144.640011	0.246899311	16.80503	3
12433	56	3238	1144.612481	0.254192599	16.62484	3
12433	56	3239	1144.629841	0.241050089	16.74964	3
12433	57	2673	1144.629654	0.249814837	16.74225	3
12433	58	2762	1144.632325	0.246488817	16.77057	3
12433	58	2763	1144.637585	0.256905472	16.89698	3
12433	59	2453	1144.62768	0.245725339	16.75356	3
12433	61	2675	1144.624988	0.245202431	16.71388	3
12433	62	3059	1144.627784	0.257004679	16.7621	3
12433	62	3060	1144.628694	0.248522545	16.82512	3
12433	62	3061	1144.631524	0.265933241	16.8937	3
12433	63	2664	1144.627243	0.243586183	16.64425	3
12433	64	2650	1144.628982	0.251603408	16.82884	3
12433	64	2651	1144.633953	0.247147614	16.77343	3
12433	64	2652	1144.638002	0.266753107	16.80249	3
12433	65	2766	1144.624394	0.257940759	16.7345	3
12433	65	2767	1144.628174	0.252354866	16.7506	3
12433	65	2769	1144.629234	0.246768973	16.79095	3
12433	66	2855	1144.626906	0.239586286	16.76765	3
12433	66	2857	1144.630015	0.258059173	16.76977	3
12433	67	2938	1144.62556	0.265026718	16.72974	3
12433	67	2939	1144.63341	0.249082858	16.68245	3
12433	67	2940	1144.63389	0.243616391	16.70882	3
12433	68	2940	1144.616961	0.254165208	16.83483	3
12433	68	2941	1144.627871	0.247891314	16.70326	3
12433	68	2942	1144.631061	0.243409961	16.69563	3
12433	69	2857	1144.62547	0.258435062	16.74137	3
12433	69	2859	1144.63179	0.252088357	16.88855	3
12433	69	2860	1144.63717	0.246194988	16.80398	3
12433	70	2692	1144.627829	0.24889797	16.70969	3
12433	70	2693	1144.628269	0.243772479	16.77547	3
12433	71	2669	1144.613577	0.258439884	16.69381	3
12433	71	2670	1144.626267	0.24706477	16.72112	3
12433	72	2664	1144.628402	0.248968973	16.74505	3
12433	72	2665	1144.630802	0.24495112	16.76732	3
12433	72	2666	1144.638422	0.266379669	16.77026	3
12433	73	2730	1144.624967	0.252350853	16.79298	3
12433	73	2731	1144.629227	0.243621812	16.82604	3
12433	73	2732	1144.629497	0.261786946	16.65073	3
12433	74	2713	1144.627267	0.248461668	16.76939	3
12433	74	2714	1144.629567	0.253448365	16.7294	3
12433	75	2751	1144.627985	0.246096047	16.73261	3
12433	75	2753	1144.630951	0.239412356	16.75214	3
12433	76	2889	1144.626323	0.250264612	16.69413	3
12433	76	2890	1144.627483	0.245463639	16.67383	3
12433	76	2891	1144.631603	0.257247845	16.71987	3
12433	77	2698	1144.628523	0.263098941	16.69011	3
12433	77	2699	1144.629603	0.250453606	16.84986	3
12433	77	2700	1144.630043	0.243912915	16.79442	3
12433	78	2909	1144.630833	0.251135127	16.7186	3
12433	78	2910	1144.632823	0.263709247	16.774	3
12433	78	2911	1144.633853	0.244719759	16.75011	3
12433	79	2889	1144.626248	0.242264064	16.83171	3
12433	79	2890	1144.626558	0.248056596	16.78744	3
12433	79	2891	1144.632008	0.256968184	16.79893	3
12433	80	2706	1144.628561	0.244703173	16.7491	3
12433	80	2707	1144.628741	0.252061198	16.76884	3
12433	81	3507	1144.631816	0.248571444	16.6935	3
12433	81	3508	1144.641016	0.244292797	16.71662	3
12433	82	2718	1144.615079	0.265887149	16.65373	3
12433	82	2719	1144.62679	0.250676988	16.67642	3
12433	82	2720	1144.6273	0.245146021	16.71336	3
12433	83	2974	1144.6236	0.252401093	16.77816	3
12433	83	2975	1144.629425	0.245130343	16.7677	3
12433	83	2976	1144.637808	0.257961078	16.8467	3
12433	84	2890	1144.626569	0.257741502	16.71101	3
12433	84	2891	1144.628879	0.245453893	16.66914	3
12433	84	2892	1144.631899	0.249094666	16.74998	3
12433	85	2706	1144.627222	0.253745754	16.7426	3
12433	85	2707	1144.629011	0.24718326	16.74722	3
12433	86	2953	1144.631313	0.243976027	16.68419	3
12433	86	2954	1144.631683	0.264241513	16.82067	3
12433	87	2936	1144.62651	0.241295585	16.75033	3
12433	87	2937	1144.632667	0.235860808	16.76886	3
12433	88	2704	1144.62282	0.255904182	16.77521	3
12433	88	2705	1144.62291	0.263643999	16.74952	3
12433	88	2706	1144.62484	0.248055352	16.67361	3
12433	88	2707	1144.62668	0.241514662	16.79518	3
12433	89	2709	1144.62505	0.246995044	16.76049	3
12433	89	2710	1144.63212	0.24072115	16.72971	3
12433	89	2711	1144.63728	0.254165208	16.76054	3
12433	90	2357	1144.62606	0.251064112	16.78007	3
12433	90	2358	1144.628541	0.244342083	16.75349	3
12433	91	2703	1144.63114	0.259725477	16.75232	3
12433	91	2704	1144.634108	0.245699189	16.79049	3
12433	91	2705	1144.635385	0.240269658	16.75161	3
12433	92	2622	1144.618715	0.265138386	16.82879	3
12433	92	2623	1144.618875	0.251389546	16.70205	3
12433	92	2624	1144.624475	0.257404664	16.76628	3
12433	92	2625	1144.626994	0.245374429	16.75596	3
12433	93	2669	1144.61821	0.256535822	16.67198	3
12433	93	2670	1144.6228	0.248461668	16.8236	3
12433	93	2671	1144.62662	0.243527463	16.8463	3
12433	93	2672	1144.62838	0.251601617	16.74285	3
12433	94	2451	1144.618806	0.256200026	16.83898	3
12433	94	2452	1144.623014	0.266243411	16.73945	3
12433	94	2453	1144.631722	0.248773426	16.76759	3
12433	94	2454	1144.63455	0.243531121	16.75547	3
12433	94	2455	1144.636789	0.264063485	16.79167	3
12433	95	3140	1144.629439	0.246034236	16.71177	3
12433	95	3141	1144.633679	0.257350381	16.75139	3
12433	95	3142	1144.638659	0.262695083	16.77364	3
12433	96	2545	1144.627804	0.244800942	16.79551	3
12433	96	2546	1144.633874	0.239355643	16.73046	3
12433	96	2547	1144.637774	0.25841419	16.76083	3
12433	97	2564	1144.633726	0.257262233	16.76609	3
12433	97	2565	1144.635046	0.245672273	16.65924	3
12433	98	2752	1144.623675	0.247443179	16.81117	3
12433	98	2753	1144.633375	0.241169285	16.74687	3
12433	99	2309	1144.633189	0.248246224	16.84622	3
12433	100	3218	1144.63311	0.244629909	16.65957	3
12433	101	2752	1144.62452	0.250395063	16.78769	3
12433	101	2753	1144.62981	0.244752707	16.7378	3
12433	102	2818	1144.618133	0.25057176	16.75255	3
12433	102	2819	1144.626493	0.244589542	16.80077	3
12433	102	2820	1144.627863	0.261702958	16.8112	3
12433	103	2577	1144.625178	0.242251806	16.83173	3
12433	103	2579	1144.629818	0.250528982	16.75952	3
12433	104	2827	1144.622075	0.267049311	16.76585	3
12433	104	2828	1144.629585	0.24383505	16.83176	3
12433	104	2829	1144.631315	0.250085043	16.76299	3
12433	105	3482	1144.626985	0.245875122	16.67545	3
12433	105	3483	1144.632715	0.251107675	16.68617	3
12433	105	3484	1144.637045	0.25939255	16.70149	3
12433	106	2812	1144.617767	0.258366221	16.81163	3
12433	106	2814	1144.624557	0.251310725	16.77569	3
12433	107	2745	1144.624303	0.250686957	16.79088	3
12433	107	2746	1144.630033	0.243748944	16.84445	3
12433	107	2747	1144.631623	0.267598364	16.77589	3
12433	108	3633	1144.619975	0.265905829	16.64333	3
12433	108	3634	1144.624785	0.249458477	16.64391	3
12433	108	3635	1144.626164	0.243519156	16.63043	3
12433	108	3636	1144.627314	0.25631154	16.69416	3
12433	109	2765	1144.627936	0.252127605	16.87334	3
12433	109	2766	1144.629616	0.258120749	16.75479	3
12433	109	2767	1144.633896	0.24613446	16.77757	3
12433	110	3550	1144.62264	0.24172407	16.64893	3
12433	110	3551	1144.63123	0.248338598	16.65325	3
12433	111	2784	1144.612204	0.267440864	16.75875	3
12433	111	2785	1144.622012	0.252277987	16.72808	3
12433	111	2786	1144.625091	0.259642813	16.79502	3
12433	111	2787	1144.632072	0.246212836	16.77249	3
12433	112	3586	1144.627718	0.248663522	16.78008	3
12433	112	3587	1144.630888	0.243376873	16.743	3
12433	113	3425	1144.619132	0.257767927	16.69257	3
12433	113	3426	1144.627872	0.243511029	16.66433	3
12433	114	3250	1144.626956	0.249390668	16.77439	3
12433	115	3605	1144.628566	0.241405241	16.66821	3
12433	115	3606	1144.631776	0.248440881	16.6422	3
12433	116	3591	1144.62823	0.243268915	16.69256	3
12433	116	3592	1144.62874	0.256081107	16.67244	3
12433	116	3593	1144.62986	0.248570512	16.64534	3
12433	117	2741	1144.625702	0.25865609	16.75505	3
12433	117	2743	1144.629821	0.247339945	16.79398	3
12433	118	3341	1144.623802	0.254914129	16.64714	3
12433	118	3342	1144.631062	0.241796139	16.71829	3
12433	118	3343	1144.632792	0.261700503	16.67422	3
12433	119	3473	1144.624717	0.254978487	16.68486	3
12433	119	3474	1144.627977	0.244187752	16.67082	3
12433	119	3475	1144.631807	0.263179445	16.65006	3
12433	119	3476	1144.640277	0.248935676	16.67428	3
12433	120	3410	1144.628985	0.243185103	16.68923	3
12433	120	3411	1144.643375	0.256971853	16.67283	3
12433	121	3532	1144.62398	0.243976027	16.73864	3
12433	121	3533	1144.6278	0.249807361	16.60287	3
12433	122	3221	1144.622693	0.243185103	16.61597	3
12433	122	3222	1144.628443	0.249647642	16.62898	3
12433	122	3223	1144.632733	0.256110181	16.68256	3
12433	123	3302	1144.629908	0.251255576	16.70436	3
12433	124	3832	1144.632533	0.24467981	16.72047	3
12433	125	3517	1144.621303	0.238901868	16.68958	3
12433	125	3518	1144.627163	0.245254717	16.69333	3
12433	126	3312	1144.627627	0.242956976	16.74246	3
12433	126	3313	1144.628807	0.250052522	16.6491	3
12433	127	3368	1144.633627	0.241478057	16.70098	3
12433	127	3369	1144.634587	0.247084077	16.71324	3
12433	128	3039	1144.630729	0.240823938	16.76951	3
12433	128	3040	1144.632949	0.247657021	16.78058	3
12433	129	3552	1144.629739	0.242495765	16.67918	3
12433	130	3258	1144.631061	0.24400786	16.64207	3
12433	130	3259	1144.635581	0.257832731	16.70892	3
12433	131	3355	1144.619662	0.259198483	16.52094	3
12433	131	3356	1144.631452	0.244482432	16.61652	3
12433	131	3357	1144.634712	0.250541983	16.58186	3
12433	132	3729	1144.631695	0.243943056	16.68672	3
12433	132	3730	1144.636935	0.257767927	16.67653	3
12433	133	3645	1144.634989	0.241119944	16.62695	3
12433	134	3187	1144.632357	0.241499211	16.74006	3
12433	135	3375	1144.626666	0.250865335	16.66934	3
12433	135	3376	1144.632436	0.243715676	16.70466	3
12433	136	3471	1144.620779	0.256994297	16.7119	3
12433	136	3472	1144.629649	0.243476869	16.68459	3
12433	137	3269	1144.620615	0.242442849	16.6527	3
12433	137	3270	1144.626345	0.249939313	16.71961	3
12433	138	3112	1144.628554	0.244024596	16.6516	3
12433	139	2852	1144.634687	0.245849562	16.69696	3
12433	141	3258	1144.622193	0.25691741	16.62832	3
12433	141	3259	1144.636023	0.243103574	16.60053	3
12433	142	3176	1144.628698	0.250655313	16.64809	3
12433	142	3177	1144.634508	0.243505655	16.64495	3
12433	143	3123	1144.629562	0.244363403	16.7736	3
12433	143	3124	1144.635492	0.257243664	16.6459	3
12433	144	3050	1144.61754	0.254565415	16.6244	3
12433	144	3051	1144.63023	0.240268988	16.74861	3
12433	144	3052	1144.63133	0.245900914	16.69741	3
12433	145	3340	1144.62021	0.243774173	16.62648	3
12433	146	3569	1144.629478	0.242606424	16.58391	3
12433	146	3570	1144.631158	0.247918033	16.7136	3
12433	147	3256	1144.629684	0.265784431	16.68351	3
12433	147	3257	1144.632434	0.243928055	16.57641	3
12433	147	3258	1144.632654	0.250438465	16.68779	3
12433	148	3702	1144.626378	0.249134931	16.71398	3
12433	148	3703	1144.631118	0.26438236	16.7114	3
12433	148	3704	1144.634358	0.244778523	16.65633	3
12433	149	3645	1144.619568	0.250980957	16.62258	3
12433	149	3646	1144.621768	0.24501839	16.64099	3
12433	149	3647	1144.623768	0.264740727	16.62242	3
12433	150	2873	1144.631423	0.246371963	16.76275	3
