Cluster Id	Dataset Id	Feature Id	Mono Mass	NET	Drift Time	charge
12433	27	3412	911.4965766	0.208493458	17.89941	3
12433	27	3413	911.4936027	0.204280492	17.92547	3
12433	29	3169	911.4944226	0.228657065	17.89929	3
12433	29	3170	911.4943189	0.203894984	17.9303	3
12433	30	3337	911.4955288	0.231515578	17.8132	3
12433	31	3276	911.4981033	0.214714464	17.91817	3
12433	31	3277	911.4971693	0.23389603	18.16406	3
12433	32	2739	911.4923119	0.219138486	17.9611	3
12433	33	3516	911.4943419	0.235578803	17.87713	3
12433	33	3517	911.4908444	0.23460608	18.06104	3
12433	34	2994	911.4939744	0.213843751	17.93544	3
12433	34	2995	911.4964699	0.231098718	17.8558	3
12433	34	2996	911.4979	0.214314848	17.94061	3
12433	35	3279	911.4912676	0.227526545	17.93988	3
12433	36	2309	911.4934677	0.206072552	17.92668	3
12433	37	3723	911.4971105	0.219698221	17.92023	3
12433	37	3724	911.4973004	0.235296541	17.8481	3
12433	37	3725	911.4935947	0.20568373	17.97948	3
12433	38	3351	911.4938347	0.23168093	17.87169	3
12433	38	3352	911.4919007	0.216205032	18.03062	3
12433	38	3353	911.4912422	0.231790054	17.93886	3
12433	39	3567	911.4986765	0.226145526	17.94078	3
12433	39	3568	911.5011336	0.208947379	17.95945	3
12433	39	3569	911.4901764	0.215038153	17.83367	3
12433	40	3353	911.4935266	0.233420487	17.8802	3
12433	40	3354	911.4952133	0.21085416	17.89839	3
12433	40	3355	911.4971934	0.228680417	17.88612	3
12433	41	3668	911.4892176	0.214491503	17.99011	3
12433	41	3669	911.4933676	0.232195347	17.90275	3
12433	42	3314	911.490522	0.205012052	18.08299	3
12433	42	3315	911.4914619	0.2273528	17.92997	3
12433	43	2660	911.4871709	0.214051374	18.00889	3
12433	44	3312	911.4927028	0.231220223	18.01869	3
12433	45	3185	911.4983819	0.215903938	17.86975	3
12433	45	3186	911.4991619	0.230714981	17.93624	3
12433	46	3291	911.493273	0.214243026	17.97273	3
12433	46	3292	911.4939829	0.2310126	17.93489	3
12433	47	3131	911.4945689	0.208555206	18.02053	3
12433	47	3132	911.4955389	0.228510658	17.92305	3
12433	48	3286	911.4918172	0.235212979	17.91578	3
12433	48	3287	911.4928973	0.216447028	18.01	3
12433	49	3229	911.4903867	0.215223066	18.06373	3
12433	49	3230	911.4955966	0.233715757	17.97229	3
12433	50	3317	911.4914911	0.2310126	17.96859	3
12433	50	3318	911.493031	0.213444475	17.99331	3
12433	51	2928	911.4945911	0.206844851	17.86558	3
12433	51	2929	911.4953711	0.233201874	18.01459	3
12433	52	3133	911.4942829	0.216343216	18.01384	3
12433	52	3134	911.4950929	0.233512065	17.98915	3
12433	52	3135	911.4913728	0.213138927	18.05655	3
12433	53	3115	911.4919329	0.233696713	17.95299	3
12433	53	3116	911.4945479	0.212246649	17.94421	3
12433	54	2632	911.4945979	0.229599165	17.99516	3
12433	54	2633	911.4904891	0.231308064	18.02325	3
12433	55	3095	911.4917591	0.214139215	18.01524	3
12433	55	3096	911.4927138	0.2282017	18.09989	3
12433	56	3238	911.4991538	0.216327245	17.9632	3
12433	56	3239	911.4954783	0.236374904	18.14318	3
12433	57	2673	911.4930127	0.231116412	17.87547	3
12433	58	2762	911.4939633	0.213548287	17.8666	3
12433	58	2763	911.4962943	0.212054996	18.05114	3
12433	59	2453	911.4962943	0.234310616	17.9978	3
12433	61	2675	911.4966085	0.212941388	17.96544	3
12433	62	3059	911.4956411	0.231308064	17.85536	3
12433	62	3060	911.4916075	0.212645924	17.95267	3
12433	62	3061	911.4940375	0.229814773	17.91344	3
12433	63	2664	911.4931524	0.232714931	18.05193	3
12433	64	2650	911.4932724	0.204691422	17.97326	3
12433	64	2651	911.4961747	0.211256445	17.93773	3
12433	64	2652	911.4976846	0.235508443	17.9048	3
12433	65	2766	911.498983	0.215041578	17.86507	3
12433	65	2767	911.500893	0.231411876	17.87739	3
12433	65	2769	911.4924222	0.233156802	17.81848	3
12433	66	2855	911.4930823	0.215143371	17.83202	3
12433	66	2857	911.4978712	0.230509513	17.90171	3
12433	67	2938	911.4979112	0.209116328	17.90375	3
12433	67	2939	911.4981014	0.213331793	17.93675	3
12433	67	2940	911.4989212	0.228709015	17.9255	3
12433	68	2940	911.4968261	0.21329891	17.86141	3
12433	68	2941	911.4967931	0.230497058	17.92419	3
12433	68	2942	911.4910756	0.232756503	17.8286	3
12433	69	2857	911.4916857	0.212029049	17.80748	3
12433	69	2859	911.5018757	0.227952922	17.90104	3
12433	69	2860	911.4927389	0.235628226	17.8746	3
12433	70	2692	911.4933189	0.216462999	17.94931	3
12433	70	2693	911.488507	0.234803158	17.89058	3
12433	71	2669	911.491237	0.216420824	17.88568	3
12433	71	2670	911.4934172	0.219291259	17.90562	3
12433	72	2664	911.4968272	0.238973115	17.87607	3
12433	72	2665	911.4969033	0.209058834	17.91864	3
12433	72	2666	911.4945928	0.230871098	18.08685	3
12433	73	2730	911.4954577	0.217068202	18.02733	3
12433	73	2731	911.4969879	0.233852072	18.02076	3
12433	73	2732	911.4941918	0.213698867	17.85519	3
12433	74	2713	911.498382	0.232496842	17.96172	3
12433	74	2714	911.4961793	0.210018691	17.85841	3
12433	75	2751	911.4982738	0.230908788	17.95356	3
12433	75	2753	911.4889029	0.230014411	18.04776	3
12433	76	2889	911.4892874	0.206169675	17.84601	3
12433	76	2890	911.4955211	0.211625433	17.92907	3
12433	76	2891	911.496791	0.230407383	17.96471	3
12433	77	2698	911.4931424	0.21085717	17.86599	3
12433	77	2699	911.4962825	0.229223846	17.9779	3
12433	77	2700	911.4947306	0.212498996	17.92231	3
12433	78	2909	911.4957505	0.230097101	17.92557	3
12433	78	2910	911.4965557	0.232005847	17.80064	3
12433	78	2911	911.4985456	0.213623513	17.909	3
12433	79	2889	911.4973701	0.231914963	17.8638	3
12433	79	2890	911.4977101	0.214346838	17.86041	3
12433	79	2891	911.4950593	0.21445065	17.90778	3
12433	80	2706	911.4957393	0.232018774	17.84999	3
12433	80	2707	911.4967391	0.232405462	17.95753	3
12433	81	3507	911.498799	0.213623513	17.86762	3
12433	81	3508	911.4985669	0.225903711	17.91371	3
12433	82	2718	911.495916	0.214822361	17.94718	3
12433	82	2719	911.496996	0.233204694	17.8814	3
12433	82	2720	911.4933907	0.213223897	17.86558	3
12433	83	2974	911.496633	0.233204694	17.71741	3
12433	83	2975	911.4976179	0.214937766	17.88949	3
12433	83	2976	911.4992481	0.232505891	17.97875	3
12433	84	2890	911.4964022	0.213843751	17.84183	3
12433	84	2891	911.4966622	0.233008978	17.83955	3
12433	84	2892	911.4938939	0.23019159	18.0358	3
12433	85	2706	911.4959838	0.21340772	17.85458	3
12433	85	2707	911.4929364	0.232405462	18.14912	3
12433	86	2953	911.4938066	0.213223897	17.88088	3
12433	86	2954	911.4936787	0.213807336	17.9106	3
12433	87	2936	911.4944787	0.232988902	17.81974	3
12433	87	2937	911.4967207	0.213548287	17.71644	3
12433	88	2704	911.4972007	0.231515687	17.96576	3
12433	88	2705	911.4965189	0.230613325	17.93984	3
12433	88	2706	911.4966489	0.213843751	17.87539	3
12433	88	2707	911.4993764	0.233408253	17.84873	3
12433	89	2709	911.5002764	0.214642302	17.9004	3
12433	89	2710	911.4936888	0.208504432	17.89465	3
12433	89	2711	911.4957303	0.230375413	17.88872	3
12433	90	2357	911.4928487	0.231914963	17.90036	3
12433	90	2358	911.495996	0.214346838	17.85218	3
12433	91	2703	911.498051	0.231184984	17.82855	3
12433	91	2704	911.4993109	0.213186922	17.9478	3
12433	91	2705	911.4950067	0.212054996	17.84175	3
12433	92	2622	911.4991567	0.230820948	17.85042	3
12433	92	2623	911.4913006	0.22787334	17.88609	3
12433	92	2624	911.4958007	0.209475322	17.71621	3
12433	92	2625	911.4942646	0.234310616	17.91735	3
12433	93	2669	911.4952846	0.208836835	17.89872	3
12433	93	2670	911.4986336	0.231206615	17.83642	3
12433	93	2671	911.4989434	0.213623513	17.82338	3
12433	93	2672	911.4954598	0.232805078	17.84804	3
12433	94	2451	911.4976504	0.214422745	17.82084	3
12433	94	2452	911.494917	0.228992742	17.97639	3
12433	94	2453	911.495247	0.210210793	17.91922	3
12433	94	2454	911.4985172	0.213149011	17.944	3
12433	94	2455	911.499027	0.231515687	17.94142	3
12433	95	3140	911.4959773	0.207651518	17.99274	3
12433	95	3141	911.4968474	0.231696928	17.83043	3
12433	95	3142	911.4946296	0.232609702	17.91153	3
12433	96	2545	911.4952496	0.215041578	17.92866	3
12433	96	2546	911.4934886	0.229791974	17.88469	3
12433	96	2547	911.499644	0.213008104	17.98717	3
12433	97	2564	911.4969288	0.231811151	17.90195	3
12433	97	2565	911.4983088	0.214243026	17.99319	3
12433	98	2752	911.4963746	0.23189795	17.86667	3
12433	98	2753	911.4967646	0.21511408	17.9265	3
12433	99	2309	911.5000469	0.23460608	17.85567	3
12433	100	3218	911.5010569	0.215041578	17.86753	3
12433	101	2752	911.4945336	0.230717136	17.89722	3
12433	101	2753	911.4949137	0.212749736	17.87065	3
12433	102	2818	911.4948378	0.214098824	17.91714	3
12433	102	2819	911.4976376	0.231296971	18.00043	3
12433	102	2820	911.4996624	0.228009687	17.96757	3
12433	103	2577	911.5011324	0.208880071	17.90765	3
12433	103	2579	911.4955864	0.229902614	17.88926	3
12433	104	2827	911.4979364	0.214330867	17.95624	3
12433	104	2828	911.4964222	0.229814773	17.87611	3
12433	104	2829	911.4973122	0.211024865	17.87639	3
12433	105	3482	911.4955805	0.230613325	17.96901	3
12433	105	3483	911.4968304	0.215041578	17.89322	3
12433	105	3484	911.493202	0.22640496	17.94372	3
12433	106	2812	911.4935221	0.2130452	17.90628	3
12433	106	2814	911.4958899	0.230996629	17.91106	3
12433	107	2745	911.4962399	0.206305428	17.93787	3
12433	107	2746	911.4965755	0.215041578	17.93449	3
12433	107	2747	911.4968155	0.229814773	17.97696	3
12433	108	3633	911.4968293	0.213714865	17.92817	3
12433	108	3634	911.4980294	0.232384854	17.96904	3
12433	108	3635	911.492377	0.229120034	17.9579	3
12433	108	3636	911.4943809	0.212749736	17.90905	3
12433	109	2765	911.4983627	0.213471823	17.82648	3
12433	109	2766	911.4961683	0.228722235	17.86918	3
12433	109	2767	911.4938705	0.228720758	17.8841	3
12433	110	3550	911.4963305	0.208038284	17.9286	3
12433	110	3551	911.4968923	0.211917153	17.90594	3
12433	111	2784	911.4974822	0.229500255	17.93928	3
12433	111	2785	911.4958212	0.206025935	17.85415	3
12433	111	2786	911.4959112	0.231308064	17.86287	3
12433	111	2787	911.492039	0.226812221	17.88826	3
12433	112	3586	911.493909	0.212039025	17.89623	3
12433	112	3587	911.4927965	0.227019844	17.84431	3
12433	113	3425	911.4947563	0.211448097	17.86984	3
12433	113	3426	911.4923515	0.21511408	17.89351	3
12433	114	3250	911.4945914	0.230299486	17.77869	3
12433	115	3605	911.4945064	0.230397716	17.94252	3
12433	115	3606	911.4949963	0.212246649	17.84446	3
12433	116	3591	911.4928688	0.22877695	17.8585	3
12433	116	3592	911.4944089	0.208124797	17.87948	3
12433	116	3593	911.4966988	0.228720758	17.9603	3
12433	117	2741	911.4977489	0.213149011	17.86936	3
12433	117	2743	911.4968504	0.217333419	17.89377	3
12433	118	3341	911.4969704	0.234102993	17.97027	3
12433	118	3342	911.4953063	0.228785242	17.82491	3
12433	118	3343	911.4974663	0.211587094	17.95177	3
12433	119	3473	911.495769	0.230006426	17.90798	3
12433	119	3474	911.496769	0.209012517	17.92948	3
12433	119	3475	911.4954029	0.232609702	17.94772	3
12433	119	3476	911.4958129	0.217037955	17.86273	3
12433	120	3410	911.4945257	0.230591206	18.01087	3
12433	120	3411	911.4963357	0.212552542	17.88196	3
12433	121	3532	911.493474	0.227537376	18.01773	3
12433	121	3533	911.4951343	0.208787396	17.99231	3
12433	122	3221	911.4964798	0.211475106	17.89051	3
12433	122	3222	911.4971598	0.231360965	17.92086	3
12433	122	3223	911.4940452	0.206025935	17.92071	3
12433	123	3302	911.4949752	0.230509513	17.9815	3
12433	124	3832	911.4973844	0.217004264	17.87871	3
12433	125	3517	911.4975242	0.23218967	17.88353	3
12433	125	3518	911.4961387	0.227522932	17.92412	3
12433	126	3312	911.4953299	0.21313304	18.00041	3
12433	126	3313	911.4973799	0.229902614	17.89781	3
12433	127	3368	911.4942499	0.231411876	17.93984	3
12433	127	3369	911.4956799	0.206760602	17.88451	3
12433	128	3039	911.4922302	0.230299486	17.97997	3
12433	128	3040	911.4960841	0.212316769	17.96465	3
12433	129	3552	911.4970665	0.228217671	17.88676	3
12433	130	3258	911.4963601	0.212163032	17.92037	3
12433	130	3259	911.49701	0.230161094	18.06672	3
12433	131	3355	911.4958481	0.229519309	17.98428	3
12433	131	3356	911.4965183	0.207135921	17.89703	3
12433	131	3357	911.488497	0.23279861	17.82789	3
12433	132	3729	911.4968918	0.230007767	17.89134	3
12433	132	3730	911.4982317	0.213223897	17.84858	3
12433	133	3645	911.4958768	0.234901544	17.85024	3
12433	134	3187	911.4976368	0.213843751	17.96381	3
12433	135	3375	911.4966065	0.228912411	17.92436	3
12433	135	3376	911.4905537	0.231100441	17.98355	3
12433	136	3471	911.4920038	0.207311603	17.94355	3
12433	136	3472	911.4970182	0.233408253	17.92055	3
12433	137	3269	911.4975182	0.213843751	17.92404	3
12433	137	3270	911.4984071	0.238790488	18.04494	3
12433	138	3112	911.4969151	0.213212895	17.96654	3
12433	139	2852	911.4953014	0.213843751	17.94902	3
12433	141	3258	911.4945047	0.232210427	17.95308	3
12433	141	3259	911.4923277	0.231282542	17.97788	3
12433	142	3176	911.4935876	0.21369944	17.99809	3
12433	142	3177	911.4971272	0.234003926	17.94228	3
12433	143	3123	911.4977672	0.213623513	17.89631	3
12433	143	3124	911.4954804	0.233584725	17.98892	3
12433	144	3050	911.4957204	0.212387008	17.94127	3
12433	144	3051	911.4958969	0.212099039	17.79539	3
12433	144	3052	911.4975569	0.231296971	17.93615	3
12433	145	3340	911.4948711	0.229684078	17.90252	3
12433	146	3569	911.4951174	0.206233559	17.97745	3
12433	146	3570	911.4958074	0.229415498	18.14829	3
12433	147	3256	911.4974923	0.233788134	18.03449	3
12433	147	3257	911.4979407	0.207009869	17.89096	3
12433	147	3258	911.4926646	0.231098718	17.92738	3
12433	148	3702	911.4939685	0.201742931	17.99468	3
12433	148	3703	911.495447	0.229761137	18.0768	3
12433	148	3704	911.495717	0.212562989	17.93274	3
12433	149	3645	911.4967429	0.229415498	17.9676	3
12433	149	3646	911.4959951	0.205435007	18.00507	3
12433	149	3647	911.4961826	0.230785027	17.82606	3
12433	150	2873	911.4971027	0.208803394	17.87011	3
12433	150	2873	911.4964293	0.208357705	17.92833	3
12433	150	2873	911.4978093	0.229519309	17.92662	3
12433	150	2873	911.4910648	0.210522493	17.89109	3
12433	150	2873	911.4941601	0.230775029	17.97453	3
12433	150	2873	911.4963167	0.208733024	17.84599	3
12433	150	2873	911.4993467	0.229918585	17.87251	3
12433	150	2873	911.4962378	0.212246649	17.8745	3
12433	150	2873	911.4967178	0.231811151	17.8692	3
12433	150	2873	911.4949378	0.230007767	17.88214	3
12433	150	2873	911.4930059	0.232402079	17.98588	3
12433	150	2873	911.4952359	0.209012517	17.91494	3
12433	150	2873	911.4957916	0.209679303	17.84817	3
12433	150	2873	911.4971825	0.231206615	18.04164	3
12433	150	2873	911.4950887	0.2130452	17.98333	3
12433	150	2873	911.494594	0.231811151	17.96464	3
12433	150	2873	911.4967153	0.2130452	17.82243	3
12433	150	2873	911.4986453	0.233008978	17.87742	3
12433	150	2873	911.4956696	0.231100441	17.90177	3
12433	150	2873	911.4964295	0.210401995	17.93029	3
12433	150	2873	911.4941553	0.233008978	17.86921	3
12433	150	2873	911.4976353	0.215041578	17.97059	3
12433	150	2873	911.4971781	0.233703717	17.92978	3
12433	150	2873	911.4943896	0.207726849	17.78225	3
12433	150	2873	911.5005855	0.230605339	17.92051	3
12433	150	2873	911.4984341	0.209531575	17.89594	3
12433	150	2873	911.4943095	0.210026969	17.9656	3
12433	150	2873	911.4977535	0.228808919	17.95013	3
12433	150	2873	911.496687	0.21375591	17.901	3
12433	150	2873	911.4976427	0.231922948	17.97924	3
12433	150	2873	911.4939369	0.212608488	17.96244	3
12433	150	2873	911.4985768	0.230990822	17.97008	3
12433	150	2873	911.4966306	0.231206615	17.74725	3
12433	150	2873	911.494542	0.213623513	17.8822	3
12433	150	2873	911.4880855	0.228273297	18.14502	3
12433	150	2873	911.4882575	0.210675193	18.02979	3
12433	150	2873	911.4891942	0.209699298	18.0585	3
12433	150	2873	911.4966141	0.22889723	18.02958	3
12433	150	2873	911.4857561	0.226119555	18.02261	3
12433	150	2873	911.4846715	0.210507914	18.02695	3
12433	150	2873	911.4885946	0.202368571	17.95625	3
12433	150	2873	911.4923072	0.229016222	17.96111	3
12433	150	2873	911.4885155	0.212837576	17.9773	3
12433	150	2873	911.4902565	0.22960715	18.04695	3
12433	150	2873	911.4838471	0.230613325	18.17233	3
12433	150	2873	911.4882937	0.211448097	18.05861	3
12433	150	2873	911.4905409	0.226309134	18.23039	3
12433	150	2873	911.4909387	0.205506877	18.02513	3
12433	150	2873	911.488344	0.23530082	17.98769	3
12433	150	2873	911.4897988	0.217333419	18.02729	3
12433	150	2873	911.4923027	0.230513056	18.10164	3
12433	150	2873	911.4943227	0.207091579	17.9388	3
12433	150	2873	911.4932559	0.229985113	18.06937	3
12433	150	2873	911.4955028	0.208803394	17.87326	3
12433	150	2873	911.4947886	0.211847373	17.85545	3
12433	150	2873	911.4963486	0.228002062	17.87614	3
12433	150	2873	911.4908277	0.226946709	18.06993	3
12433	150	2873	911.4956472	0.209627353	17.98831	3
12433	150	2873	911.4910354	0.229311686	18.05559	3
12433	150	2873	911.4930156	0.212542113	18.01883	3
12433	150	2873	911.4948373	0.232002803	17.89858	3
12433	150	2873	911.4950872	0.216431056	17.79247	3
12433	150	2873	911.4965933	0.231411876	17.86972	3
12433	150	2873	911.4973933	0.209323951	17.96747	3
12433	150	2873	911.4890247	0.22889723	18.02042	3
12433	150	2873	911.4869337	0.208899384	17.85787	3
12433	150	2873	911.4952761	0.229100639	18.07561	3
12433	150	2873	911.4963749	0.214314848	18.03499	3
12433	150	2873	911.4969201	0.210902128	17.78512	3
12433	150	2873	911.4969401	0.22848523	17.96753	3
12433	150	2873	911.4922373	0.209850995	17.86704	3
12433	150	2873	911.4925558	0.228616947	17.98312	3
12433	150	2873	911.4852877	0.232314238	17.98036	3
12433	150	2873	911.4881873	0.21235046	18.01591	3
12433	150	2873	911.485841	0.230990822	17.95475	3
12433	150	2873	911.4894022	0.212608488	17.88874	3
12433	150	2873	911.4903628	0.231898992	17.98447	3
12433	150	2873	911.4950929	0.210441923	18.02102	3
12433	150	2873	911.4965183	0.227019844	17.93488	3
12433	150	2873	911.4931988	0.20945172	17.91896	3
12433	150	2873	911.4958568	0.228753519	17.88666	3
12433	150	2873	911.4941218	0.23019159	17.94736	3
12433	150	2873	911.4944658	0.229684078	17.98675	3
12433	150	2873	911.4975959	0.212100976	17.98604	3
12433	150	2873	911.4938515	0.208028889	17.92952	3
12433	150	2873	911.4948128	0.227210455	17.97314	3
12433	150	2873	911.4955069	0.2130452	17.91237	3
12433	150	2873	911.4965369	0.2310126	17.94986	3
12433	150	2873	911.4971758	0.23389603	17.86055	3
12433	150	2873	911.4976159	0.214314848	17.83298	3
12433	150	2873	911.4953582	0.229669366	17.89638	3
12433	150	2873	911.4971082	0.210405687	17.95051	3
12433	150	2873	911.49655	0.227922207	17.88177	3
12433	150	2873	911.4972199	0.209954807	17.89435	3
12433	150	2873	911.4953501	0.228616947	18.06903	3
12433	150	2873	911.49562	0.207726849	17.92845	3
12433	150	2873	911.4930032	0.231811151	17.84061	3
12433	150	2873	911.4946432	0.211448097	17.90386	3
12433	150	2873	911.495252	0.227286382	17.88431	3
12433	150	2873	911.495832	0.208904048	17.88366	3
12433	150	2873	911.4942238	0.228217671	17.85468	3
12433	150	2873	911.4976239	0.209850995	17.83899	3
12433	150	2873	911.4956494	0.228113859	17.98914	3
12433	150	2873	911.4970095	0.209747184	17.90792	3
12433	150	2873	911.4956812	0.212246649	17.95445	3
12433	150	2873	911.4960013	0.231811151	17.9039	3
12433	150	2873	911.4928162	0.227977718	17.85805	3
12433	150	2873	911.4950562	0.20723765	17.74973	3
12433	150	2873	911.490218	0.232609702	17.8932	3
12433	150	2873	911.4946209	0.2130452	17.80339	3
12433	150	2873	911.4908518	0.233408253	17.85237	3
12433	150	2873	911.4943971	0.214642302	17.92833	3
12433	150	2873	911.4863441	0.228409303	17.85706	3
12433	150	2873	911.4918162	0.208428505	17.95632	3
12433	150	2873	911.4956606	0.229284462	17.88705	3
12433	150	2873	911.4929944	0.205163643	18.01138	3
12433	150	2873	911.4945604	0.232805078	17.97709	3
12433	150	2873	911.4960403	0.212424665	17.80178	3
12433	150	2873	911.4976593	0.229710962	17.84519	3
12433	150	2873	911.4951476	0.206720675	17.94382	3
12433	150	2873	911.4923334	0.23158494	17.79559	3
12433	150	2873	911.4951315	0.212387008	17.71735	3
12433	150	2873	911.4940482	0.228704787	17.89897	3
12433	150	2873	911.4950682	0.21313304	17.77444	3
12433	150	2873	911.4933939	0.228720758	17.79852	3
12433	150	2873	911.4951067	0.209555531	17.80065	3
12433	150	2873	911.4899161	0.234102993	17.75663	3
12433	150	2873	911.4947862	0.21453849	17.81513	3
12433	150	2873	911.4941914	0.231914963	17.79239	3
12433	150	2873	911.494144	0.21313304	17.94144	3
12433	150	2873	911.495164	0.231499716	17.72277	3
12433	150	2873	911.4978338	0.215041578	17.84414	3
12433	150	2873	911.5002938	0.233408253	17.8133	3
12433	150	2873	911.4923551	0.233008978	17.84861	3
12433	150	2873	911.4929751	0.214243026	17.96836	3
12433	150	2873	911.4946597	0.229697144	17.86381	3
12433	150	2873	911.4980298	0.210099255	17.84028	3
12433	150	2873	911.4948466	0.229519309	17.80846	3
12433	150	2873	911.4962767	0.209156256	17.92226	3
12433	150	2873	911.4966842	0.207065815	17.90105	3
12433	150	2873	911.4962711	0.231098718	18.09736	3
12433	150	2873	911.4961316	0.213340664	17.90866	3
12433	150	2873	911.4963318	0.23170734	17.98642	3
12433	150	2873	911.49648	0.211360257	17.8371	3
12433	150	2873	911.5003701	0.231324035	17.83553	3
12433	150	2873	911.4938395	0.231515687	17.79458	3
12433	150	2873	911.4940622	0.213548287	17.94136	3
12433	150	2873	911.4900639	0.226916033	17.90008	3
12433	150	2873	911.4944275	0.208150081	17.83276	3
12433	150	2873	911.4947429	0.232106615	18.02531	3
12433	150	2873	911.4958381	0.209954807	17.81794	3
12433	150	2873	911.4967981	0.230717136	17.69841	3
12433	150	2873	911.4922569	0.226325105	17.96762	3
12433	150	2873	911.4956496	0.205562776	17.95148	3
12433	150	2873	911.4933741	0.227522932	18.0111	3
12433	150	2873	911.4945904	0.208357705	17.9483	3
12433	150	2873	911.4951734	0.213515616	17.93364	3
12433	150	2873	911.4957134	0.232697182	17.9529	3
12433	150	2873	911.4941803	0.209323951	17.91982	3
12433	150	2873	911.4971352	0.229814773	18.0123	3
12433	150	2873	911.4938368	0.232005847	17.9638	3
12433	150	2873	911.4962087	0.213223897	17.81197	3
12433	150	2873	911.4904406	0.211537517	17.95057	3
12433	150	2873	911.4906756	0.233280621	18.00334	3
12433	150	2873	911.4946125	0.232002803	17.94175	3
12433	150	2873	911.4965325	0.214035403	17.9251	3
12433	150	2873	911.4958202	0.21342609	17.91684	3
12433	150	2873	911.4967003	0.230638925	17.98383	3
12433	150	2873	911.4923766	0.231682158	18.01884	3
12433	150	2873	911.4974366	0.214099056	17.96628	3
12433	150	2873	911.4946382	0.231811151	17.95336	3
12433	150	2873	911.495662	0.229814773	17.97293	3
12433	150	2873	911.4932789	0.212316769	17.94742	3
12433	150	2873	911.4935247	0.231098718	17.95538	3
12433	150	2873	911.4947192	0.229120034	17.89671	3
12433	150	2873	911.4952292	0.209954807	17.89865	3
