Cluster Id	Dataset Id	Feature Id	Mono Mass	NET	Drift Time	charge
12433	84	2890	419.74938	0.290533599	18.57679	3
12433	84	2891	419.74385	0.287302469	18.52966	3
12433	84	2892	419.74607	0.294022246	18.56545	3
12433	85	2706	419.74592	0.296635734	18.51757	3
12433	85	2707	419.74364	0.292762351	18.65056	3
12433	86	2953	419.74185	0.295978005	18.45216	3
12433	86	2954	419.74118	0.295255104	18.71431	3
12433	87	2936	419.74287	0.292900312	18.55732	3
12433	87	2937	419.74402	0.297380184	18.52223	3
12433	88	2704	419.74055	0.295192154	18.5701	3
12433	88	2705	419.74068	0.297276373	18.53285	3
12433	88	2706	419.74403	0.29559143	18.69761	3
12433	88	2707	419.74279	0.295754029	18.57161	3
12433	89	2709	419.74663	0.296265974	18.59791	3
12433	89	2710	419.74652	0.295423734	18.31316	3
12433	89	2711	419.74855	0.296419942	18.51115	3
12433	90	2357	419.74391	0.295423734	18.5996	3
12433	90	2358	419.74158	0.294585255	18.43441	3
12433	91	2703	419.74663	0.29130321	18.47412	3
12433	91	2704	419.7427	0.297465844	18.59813	3
12433	91	2705	419.74429	0.296419942	18.62237	3
12433	92	2622	419.74255	0.295512814	18.66259	3
12433	92	2623	419.74086	0.292333341	18.47028	3
12433	92	2624	419.74691	0.292205573	18.72433	3
12433	92	2625	419.74515	0.294421862	18.60787	3
12433	93	2669	419.74037	0.291391051	18.42777	3
12433	93	2670	419.74711	0.294792879	18.50901	3
12433	93	2671	419.74346	0.295487277	18.40367	3
12433	93	2672	419.74389	0.29761879	18.37534	3
12433	94	2451	419.73696	0.290425702	18.46746	3
12433	94	2452	419.73941	0.290421706	18.47921	3
12433	94	2453	419.74291	0.295192154	18.53868	3
12433	94	2454	419.74	0.295436887	18.48523	3
12433	94	2455	419.74764	0.296161163	18.54925	3
12433	95	3140	419.74664	0.290145311	18.46792	3
12433	95	3141	419.74191	0.294792879	18.48787	3
12433	95	3142	419.74201	0.293698863	18.47616	3
12433	96	2545	419.74667	0.295113198	18.50898	3
12433	96	2546	419.74793	0.294792879	18.40098	3
12433	96	2547	419.74544	0.295088342	18.47822	3
12433	97	2564	419.74576	0.292900312	18.36012	3
12433	97	2565	419.74394	0.292715502	18.39121	3
12433	98	2752	419.74044	0.294098139	18.40541	3
12433	98	2753	419.74188	0.296389981	18.50017	3
12433	99	2309	419.74122	0.293039191	18.43921	3
12433	100	3218	419.74704	0.295113198	18.49132	3
12433	101	2752	419.73817	0.297434966	18.47135	3
12433	101	2753	419.73996	0.294289791	18.41912	3
12433	102	2818	419.73932	0.290698573	18.35603	3
12433	102	2819	419.74423	0.292612834	18.43658	3
12433	102	2820	419.74737	0.294098139	18.37476	3
12433	103	2577	419.74364	0.293994327	18.43492	3
12433	103	2579	419.74306	0.296094517	18.42591	3
12433	104	2827	419.74154	0.293786704	18.45392	3
12433	104	2828	419.7468	0.295990705	18.43815	3
12433	104	2829	419.74143	0.295192154	18.42284	3
12433	105	3482	419.74574	0.290218625	18.44044	3
12433	105	3483	419.74335	0.29489669	18.49174	3
12433	105	3484	419.7478	0.295728606	18.48236	3
12433	106	2812	419.74574	0.295487618	18.48018	3
12433	106	2814	419.74978	0.298593982	18.47276	3
12433	107	2745	419.74004	0.291407022	18.50811	3
12433	107	2746	419.74242	0.289730064	18.49581	3
12433	107	2747	419.74297	0.296286169	18.48178	3
12433	108	3633	419.7402	0.295695241	18.48694	3
12433	108	3634	419.74435	0.292900312	18.42287	3
12433	108	3635	419.74228	0.298785634	18.55169	3
12433	108	3636	419.74414	0.294637655	18.46919	3
12433	109	2765	419.74324	0.294138067	18.43467	3
12433	109	2766	419.74193	0.293546703	18.6021	3
12433	109	2767	419.7432	0.295221094	18.51675	3
12433	110	3550	419.73937	0.294689067	18.47367	3
12433	110	3551	419.7457	0.293713955	18.5016	3
12433	111	2784	419.74022	0.294421862	18.52591	3
12433	111	2785	419.74142	0.291702486	18.43935	3
12433	111	2786	419.74338	0.294138067	18.43019	3
12433	111	2787	419.7483	0.295037271	18.44646	3
12433	112	3586	419.74016	0.295695241	18.48757	3
12433	112	3587	419.73646	0.292819402	18.54725	3
12433	113	3425	419.74127	0.293617507	18.41584	3
12433	113	3426	419.73806	0.296003662	18.46875	3
12433	114	3250	419.74422	0.29732707	18.54192	3
12433	115	3605	419.74342	0.295800537	18.55843	3
12433	115	3606	419.74014	0.294929374	18.57403	3
12433	116	3591	419.74671	0.294929374	18.46527	3
12433	116	3592	419.74794	0.292819402	18.52786	3
12433	116	3593	419.74584	0.298946027	18.55277	3
12433	117	2741	419.74346	0.297987083	18.63746	3
12433	117	2743	419.74415	0.293004124	18.52381	3
12433	118	3341	419.73959	0.295037271	18.53848	3
12433	118	3342	419.74706	0.29508737	18.63648	3
12433	118	3343	419.74401	0.297641825	18.6386	3
12433	119	3473	419.74042	0.296041998	18.60709	3
12433	119	3474	419.74521	0.294713582	18.58511	3
12433	119	3475	419.74839	0.292101761	18.59136	3
12433	119	3476	419.73892	0.288603454	18.48681	3
12433	120	3410	419.74575	0.292612834	18.46901	3
12433	120	3411	419.73978	0.29220799	18.40684	3
12433	121	3532	419.74284	0.294377632	18.51124	3
12433	121	3533	419.73928	0.296231249	18.52468	3
12433	122	3221	419.74862	0.294082168	18.49273	3
12433	122	3222	419.75352	0.296029776	18.44956	3
12433	122	3223	419.7427	0.295192154	18.46512	3
12433	123	3302	419.7454	0.294832806	18.39962	3
12433	124	3832	419.7422	0.295990705	18.48752	3
12433	125	3517	419.73889	0.294202073	18.42749	3
12433	125	3518	419.74236	0.295192154	18.35987	3
12433	126	3312	419.74271	0.29532899	18.40811	3
12433	126	3313	419.73749	0.298282547	18.56846	3
12433	127	3368	419.74966	0.295607401	18.52469	3
12433	127	3369	419.74321	0.296959423	18.51107	3
12433	128	3039	419.74319	0.296312045	18.50943	3
12433	128	3040	419.74052	0.295902865	18.47018	3
12433	129	3552	419.74151	0.292988153	18.53788	3
12433	130	3258	419.74211	0.298578011	18.42044	3
12433	130	3259	419.75155	0.29362263	18.45808	3
12433	131	3355	419.74576	0.2969539	18.4212	3
12433	131	3356	419.73953	0.296020326	18.3832	3
12433	131	3357	419.74092	0.294821478	18.50882	3
12433	132	3729	419.74878	0.29761879	18.51614	3
12433	132	3730	419.74464	0.292074425	18.38078	3
12433	133	3645	419.74029	0.29559143	18.50937	3
12433	134	3187	419.74319	0.294929374	18.46279	3
12433	135	3375	419.73921	0.295487277	18.45586	3
12433	135	3376	419.7455	0.296555811	18.61332	3
12433	136	3471	419.74344	0.294758734	18.47961	3
12433	136	3472	419.74534	0.29153479	18.39807	3
12433	137	3269	419.7425	0.298018406	18.38724	3
12433	137	3270	419.74395	0.293866232	18.48902	3
12433	138	3112	419.74939	0.294728994	18.57599	3
12433	139	2852	419.74789	0.295652679	18.54299	3
12433	141	3258	419.74779	0.293546267	18.5633	3
12433	141	3259	419.74686	0.295503589	18.59074	3
12433	142	3176	419.74056	0.296089993	18.43864	3
12433	142	3177	419.74092	0.295290079	18.52362	3
12433	143	3123	419.74185	0.29699688	18.47295	3
12433	143	3124	419.74052	0.295835537	18.32013	3
12433	144	3050	419.7373	0.294657125	18.51211	3
12433	144	3051	419.74388	0.295540787	18.50403	3
12433	144	3052	419.74432	0.294158115	18.4374	3
12433	145	3340	419.74337	0.297795431	18.45601	3
12433	146	3569	419.74163	0.296265974	18.52289	3
12433	146	3570	419.73881	0.292776162	18.44185	3
12433	147	3256	419.74367	0.29264274	18.40388	3
12433	147	3257	419.74466	0.294890122	18.53475	3
12433	147	3258	419.74879	0.294130142	18.50337	3
12433	148	3702	419.74646	0.29559143	18.38834	3
12433	148	3703	419.74912	0.295886894	18.47584	3
12433	148	3704	419.74778	0.295990705	18.50238	3
12433	149	3645	419.74409	0.293994327	18.43688	3
12433	149	3646	419.74823	0.294266189	18.43451	3
12433	149	3647	419.73785	0.295487618	18.49605	3
12433	150	2873	419.75217	0.29400217	18.40067	3
12433	150	2873	419.73906	0.296286169	18.37205	3
12433	150	2873	419.74307	0.293195776	18.46266	3
12433	150	2873	419.74713	0.297883271	18.47712	3
12433	150	2873	419.74757	0.29546606	18.40255	3
12433	150	2873	419.74488	0.29546606	18.42182	3
12433	150	2873	419.74505	0.296003662	18.50095	3
12433	150	2873	419.7466	0.294929374	18.42356	3
12433	150	2873	419.74641	0.296312045	18.49948	3
12433	150	2873	419.74118	0.291768412	18.60701	3
12433	150	2873	419.74863	0.29349124	18.43494	3
12433	150	2873	419.74325	0.294313966	18.49021	3
12433	150	2873	419.74043	0.296312045	18.46636	3
12433	150	2873	419.744	0.292924269	18.52957	3
12433	150	2873	419.74714	0.294042213	18.44859	3
12433	150	2873	419.73822	0.291354503	18.54854	3
12433	150	2873	419.74505	0.295113198	18.51116	3
12433	150	2873	419.73663	0.29708472	18.40486	3
12433	150	2873	419.7436	0.293466275	18.50504	3
12433	150	2873	419.74409	0.299376562	18.44363	3
12433	150	2873	419.74533	0.296980909	18.45484	3
12433	150	2873	419.74179	0.291050535	18.43035	3
12433	150	2873	419.74562	0.295088342	18.42016	3
12433	150	2873	419.74404	0.293994327	18.55654	3
12433	150	2873	419.74724	0.292796501	18.55906	3
12433	150	2873	419.74004	0.296286169	18.46973	3
12433	150	2873	419.74557	0.296141543	18.3867	3
12433	150	2873	419.74784	0.293466275	18.53065	3
12433	150	2873	419.74629	0.296141543	18.42586	3
12433	150	2873	419.74296	0.295088342	18.59995	3
12433	150	2873	419.74877	0.295192154	18.4429	3
12433	150	2873	419.75423	0.29455671	18.47186	3
12433	150	2873	419.74832	0.295728606	18.35331	3
12433	150	2873	419.74527	0.295783082	18.49562	3
12433	150	2873	419.74471	0.291732447	18.43771	3
12433	150	2873	419.75191	0.293595052	18.50343	3
12433	150	2873	419.74383	0.293601871	18.44293	3
12433	150	2873	419.74626	0.295886894	18.41771	3
12433	150	2873	419.74297	0.298428387	18.4719	3
12433	150	2873	419.74017	0.293697635	18.4672	3
12433	150	2873	419.74578	0.297984489	18.54195	3
12433	150	2873	419.74781	0.296860917	18.47222	3
12433	150	2873	419.7408	0.299490262	18.52684	3
12433	150	2873	419.73997	0.292347855	18.59385	3
12433	150	2873	419.74334	0.296286169	18.46474	3
12433	150	2873	419.74288	0.29708472	18.54746	3
12433	150	2873	419.74706	0.297377682	18.50404	3
12433	150	2873	419.73815	0.288420441	18.57924	3
12433	150	2873	419.74229	0.28911518	18.6425	3
12433	150	2873	419.74009	0.293402841	18.44516	3
12433	150	2873	419.74706	0.306809956	18.49905	3
12433	150	2873	419.74091	0.298418022	18.4275	3
12433	150	2873	419.74188	0.294393603	18.51626	3
12433	150	2873	419.74356	0.295886894	18.49944	3
12433	150	2873	419.74322	0.29434569	18.52113	3
12433	150	2873	419.73942	0.292855367	18.50432	3
12433	150	2873	419.7424	0.2934034	18.55601	3
12433	150	2873	419.7422	0.29365095	18.48794	3
12433	150	2873	419.73746	0.293211747	18.58592	3
12433	150	2873	419.74237	0.296312045	18.50796	3
12433	150	2873	419.74743	0.294313748	18.32732	3
12433	150	2873	419.73837	0.296877097	18.4543	3
12433	150	2873	419.73672	0.296182357	18.58922	3
12433	150	2873	419.74903	0.299345317	18.5138	3
12433	150	2873	419.74223	0.305826901	18.52914	3
12433	150	2873	419.74195	0.295836502	18.53228	3
12433	150	2873	419.73918	0.301539022	18.48381	3
12433	150	2873	419.74043	0.294238039	18.67084	3
12433	150	2873	419.747	0.290465401	18.49911	3
12433	150	2873	419.74527	0.301929364	18.43561	3
12433	150	2873	419.74435	0.302912369	18.58197	3
12433	150	2873	419.73696	0.294235402	18.69215	3
12433	150	2873	419.73873	0.296221671	18.48553	3
12433	150	2873	419.75064	0.294876988	18.43674	3
12433	150	2873	419.74305	0.293698863	18.49982	3
12433	150	2873	419.7425	0.287813542	18.4524	3
12433	150	2873	419.74427	0.293339515	18.42746	3
12433	150	2873	419.74153	0.293339515	18.57472	3
12433	150	2873	419.73935	0.297726686	18.69412	3
12433	150	2873	419.73902	0.296286169	18.47948	3
12433	150	2873	419.73975	0.298090895	18.47289	3
12433	150	2873	419.74025	0.296520047	18.51332	3
12433	150	2873	419.73914	0.290122635	18.42502	3
12433	150	2873	419.73775	0.291149007	18.62413	3
12433	150	2873	419.74283	0.29703535	18.40916	3
12433	150	2873	419.73869	0.293546703	18.45933	3
12433	150	2873	419.74019	0.288715904	18.41541	3
12433	150	2873	419.73991	0.291948239	18.68013	3
12433	150	2873	419.7404	0.295824112	18.49845	3
12433	150	2873	419.74242	0.296561602	18.4846	3
12433	150	2873	419.73726	0.295208125	18.43585	3
12433	150	2873	419.73773	0.295885227	18.44236	3
12433	150	2873	419.74182	0.292531679	18.62304	3
12433	150	2873	419.74521	0.293754762	18.58747	3
12433	150	2873	419.74295	0.297211181	18.44186	3
12433	150	2873	419.73894	0.288811731	18.41612	3
12433	150	2873	419.74347	0.291652523	18.54207	3
12433	150	2873	419.74072	0.290712282	18.46249	3
12433	150	2873	419.74083	0.290058056	18.5694	3
12433	150	2873	419.7387	0.29270866	18.51056	3
12433	150	2873	419.73933	0.297396155	18.48478	3
12433	150	2873	419.73983	0.293890516	18.54943	3
12433	150	2873	419.74093	0.296597604	18.46728	3
12433	150	2873	419.73584	0.293906487	18.59175	3
12433	150	2873	419.74103	0.293402282	18.54726	3
12433	150	2873	419.7399	0.294745551	18.50179	3
12433	150	2873	419.74295	0.293507211	18.47062	3
12433	150	2873	419.74129	0.293507211	18.54677	3
12433	150	2873	419.7398	0.288819716	18.5132	3
12433	150	2873	419.74041	0.289809919	18.62901	3
12433	150	2873	419.7374	0.298194706	18.49786	3
12433	150	2873	419.73781	0.293507211	18.4256	3
12433	150	2873	419.73841	0.29270866	18.38793	3
12433	150	2873	419.74324	0.294853447	18.40367	3
12433	150	2873	419.73579	0.292812472	18.50066	3
12433	150	2873	419.74468	0.29699688	18.51182	3
12433	150	2873	419.74433	0.295978005	18.5792	3
12433	150	2873	419.73877	0.293507211	18.56565	3
12433	150	2873	419.74154	0.293402282	18.51767	3
12433	150	2873	419.74214	0.289913731	18.62311	3
12433	150	2873	419.73941	0.29699688	18.69304	3
12433	150	2873	419.74199	0.296236118	18.54355	3
12433	150	2873	419.74125	0.295799053	18.57718	3
12433	150	2873	419.74261	0.292455752	18.58356	3
12433	150	2873	419.74044	0.292501037	18.70607	3
12433	150	2873	419.74383	0.296389981	18.52169	3
12433	150	2873	419.74107	0.293195776	18.536	3
12433	150	2873	419.7396	0.291598674	18.53011	3
12433	150	2873	419.74154	0.295088342	18.52119	3
12433	150	2873	419.74363	0.290560558	18.50749	3
12433	150	2873	419.738	0.295000502	18.57261	3
12433	150	2873	419.74054	0.294201951	18.53045	3
12433	150	2873	419.74324	0.295399777	18.39298	3
12433	150	2873	419.73789	0.292900312	18.51225	3
12433	150	2873	419.73936	0.290749391	18.5323	3
12433	150	2873	419.74299	0.297691619	18.6533	3
12433	150	2873	419.74239	0.296493792	18.51878	3
12433	150	2873	419.73814	0.291007746	18.55923	3
12433	150	2873	419.74463	0.291041111	18.64226	3
12433	150	2873	419.7441	0.29559143	18.53672	3
12433	150	2873	419.73768	0.295295966	18.44798	3
12433	150	2873	419.74339	0.301826746	18.51977	3
12433	150	2873	419.74104	0.297942479	18.5733	3
12433	150	2873	419.73677	0.29473698	18.54628	3
12433	150	2873	419.73976	0.295145167	18.62932	3
12433	150	2873	419.74395	0.293838423	18.52884	3
12433	150	2873	419.74192	0.298126302	18.51857	3
12433	150	2873	419.74269	0.293838423	18.50491	3
12433	150	2873	419.73514	0.289622474	18.46738	3
12433	150	2873	419.73947	0.297100691	18.71122	3
12433	150	2873	419.73616	0.292563648	18.4603	3
12433	150	2873	419.73911	0.29630214	18.61152	3
12433	150	2873	419.73838	0.298697794	18.45831	3
12433	150	2873	419.73823	0.296451911	18.57975	3
12433	150	2873	419.7372	0.295455676	18.5658	3
12433	150	2873	419.73639	0.294201951	18.57845	3
12433	150	2873	419.74254	0.297795431	18.52669	3
12433	150	2873	419.73971	0.296344015	18.54928	3
12433	150	2873	419.74003	0.294601226	18.52956	3
12433	150	2873	419.73817	0.297942479	18.67602	3
12433	150	2873	419.73724	0.30073979	18.53694	3
12433	150	2873	419.73598	0.30059036	18.55979	3
12433	150	2873	419.73654	0.295253063	18.5118	3
12433	150	2873	419.74705	0.29824976	18.45794	3
12433	150	2873	419.74096	0.294329257	18.5161	3
12433	150	2873	419.74278	0.295525047	18.40746	3
12433	150	2873	419.73784	0.297795431	18.56063	3
12433	150	2873	419.74761	0.29380311	18.39333	3
12433	150	2873	419.73589	0.296741343	18.58075	3
12433	150	2873	419.74107	0.296198328	18.50397	3
12433	150	2873	419.74587	0.292431938	18.40442	3
12433	150	2873	419.74419	0.29541344	18.43602	3
12433	150	2873	419.74458	0.293420457	18.31946	3
12433	150	2873	419.74601	0.296768668	18.30066	3
12433	150	2873	419.74392	0.292718927	18.47056	3
12433	150	2873	419.74056	0.295902865	18.4746	3
12433	150	2873	419.7436	0.292782703	18.40463	3
12433	150	2873	419.74233	0.289785257	18.39771	3
12433	150	2873	419.74114	0.295014843	18.38375	3
12433	150	2873	419.74391	0.296329967	18.41427	3
12433	150	2873	419.73695	0.295037271	18.38928	3
12433	150	2873	419.7473	0.294357413	18.4472	3
12433	150	2873	419.7489	0.294616247	18.34395	3
12433	150	2873	419.75088	0.295155285	18.4429	3
12433	150	2873	419.73746	0.297251143	18.51895	3
12433	150	2873	419.74576	0.29605289	18.41232	3
12433	150	2873	419.74532	0.296597604	18.44678	3
12433	150	2873	419.73959	0.296451826	18.42977	3
12433	150	2873	419.74293	0.298845441	18.45322	3
12433	150	2873	419.74221	0.294281426	18.33355	3
12433	150	2873	419.74362	0.297565861	18.37006	3
12433	150	2873	419.74265	0.296352092	18.42865	3
12433	150	2873	419.73619	0.28965844	18.50244	3
12433	150	2873	419.74216	0.295174282	18.5349	3
