Cluster Id	Dataset Id	Feature Id	Mono Mass	NET	Drift Time	charge
7966	92	1823	1479.824289	0.335193022	23.51408	2
7966	93	1823	1479.83036	0.336223239	23.38607	2
7966	94	1702	1479.824534	0.338849346	23.42879	2
7966	95	2066	1479.82685	0.336698313	23.40895	2
7966	96	1767	1479.817944	0.3352519	23.46331	2
7966	98	1920	1479.821233	0.335931973	23.4624	2
7966	99	1612	1479.8292	0.325372073	23.58427	2
7966	100	2123	1479.825137	0.334988047	23.22302	2
7966	101	1904	1479.82731	0.33867622	23.47406	2
7966	102	1892	1479.827279	0.334472367	23.55665	2
7966	102	1893	1479.828169	0.334472367	23.25638	2
7966	103	1782	1479.822969	0.332011239	23.59375	2
7966	104	1935	1479.822861	0.327540319	23.59982	2
7966	105	2332	1479.828976	0.338970955	23.1518	2
7966	106	1945	1479.83394	0.33802718	23.44431	2
7966	107	1926	1479.821233	0.339415472	23.35535	2
7966	108	2418	1479.832999	0.329328643	23.29047	2
7966	109	1905	1479.832576	0.33384841	23.46395	2
7966	110	2387	1479.834299	0.33592817	23.44425	2
7966	110	2388	1479.843709	0.33592817	23.11708	2
7966	111	1945	1479.824413	0.334001562	23.21398	2
7966	111	1946	1479.828803	0.334001562	23.53903	2
7966	112	2381	1479.820155	0.338659904	23.13884	2
7966	113	2290	1479.821569	0.333696707	23.22991	2
7966	114	2212	1479.8281	0.338474716	23.24962	2
7966	115	2406	1479.833099	0.337406548	23.32516	2
7966	116	2398	1479.81936	0.334549157	23.27594	2
7966	117	1844	1479.83432	0.33766889	23.30885	2
7966	118	2204	1479.827847	0.336752896	23.30786	2
7966	119	2339	1479.821999	0.332309207	23.37274	2
7966	120	2250	1479.826773	0.339106418	23.42687	2
7966	121	2375	1479.828486	0.334922403	23.27508	2
7966	122	2170	1479.821394	0.338675582	23.38983	2
7966	124	2518	1479.832275	0.334769495	23.6046	2
7966	125	2385	1479.828742	0.328812834	23.46218	2
7966	126	2235	1479.831145	0.327274236	23.25566	2
7966	126	2236	1479.840665	0.325943822	23.65089	2
7966	127	2296	1479.832744	0.338768376	23.26966	2
7966	128	2049	1479.837585	0.331394178	23.46008	2
7966	129	2351	1479.834623	0.337183166	23.35914	2
7966	130	2159	1479.830846	0.333415889	23.30243	2
7966	131	2252	1479.829817	0.339123954	23.26808	2
7966	132	2485	1479.812183	0.332811051	23.35518	2
7966	132	2486	1479.821903	0.332811051	23.02823	2
7966	133	2397	1479.829011	0.324824583	23.2476	2
7966	133	2398	1479.832091	0.324824583	23.63782	2
7966	134	2158	1479.823491	0.33668858	23.32	2
7966	135	2237	1479.829714	0.335986492	23.25246	2
7966	136	2330	1479.828019	0.339516013	23.25428	2
7966	137	2170	1479.829882	0.335324043	23.28044	2
7966	138	2043	1479.835836	0.333899624	23.22847	2
7966	139	1922	1479.831323	0.336154437	23.33248	2
7966	140	2110	1479.832698	0.339289945	23.22296	2
7966	141	2177	1479.82678	0.334228847	23.3638	2
7966	142	2140	1479.83824	0.335982024	23.39836	2
7966	144	2027	1479.826819	0.335821107	23.30989	2
7966	145	2256	1479.828765	0.33194477	23.43565	2
7966	146	2311	1479.825655	0.334050202	23.29016	2
7966	147	2112	1479.840048	0.339333462	23.32877	2
7966	148	2397	1479.827181	0.337360908	23.26966	2
7966	149	2333	1479.81517	0.338786638	23.15081	2
7966	149	2334	1479.82997	0.338786638	23.51788	2
7966	150	1862	1479.830653	0.334623073	23.39303	2
